file,phase,condition,model,question_id,repeat_idx,hop_diameter,gold_has_disp,step1_status,n_merge,code
qwen_before_uniform,before,uniform,qwen,89,0,1,False,ok,1,"import pandas as pd

def count_accounts_in_east_bohemia(accounts_df, district_df):
    # Filter accounts where the transaction date is before the issuance date
    filtered_accounts = accounts_df[accounts_df['date'] < accounts_df['issuance_date']]
    
    # Merge with district table to get district information
    merged_df = pd.merge(filtered_accounts, district_df, on='district_id')
    
    # Filter for accounts in East Bohemia region (assuming 'A1' column indicates the region)
    east_bohemia_accounts = merged_df[merged_df['A1'] == 'East Bohemia']
    
    return east_bohemia_accounts.shape[0]

# Assuming 'accounts' and 'district' are already defined as per the database schema
result = count_accounts_in_east_bohemia(accounts, district)
print(result)"
qwen_before_uniform,before,uniform,qwen,89,1,1,False,ok,0,"import pandas as pd

def count_accounts_staying_in_east_bohemia():
    # Assuming 'district' DataFrame has a column 'A2' representing the region
    east_bohemia_mask = district['A2'] == 'East Bohemia'
    east_bohemia_districts = district[east_bohemia_mask]['district_id']
    
    # Assuming 'account' DataFrame has columns 'district_id' and 'date'
    account_in_east_bohemia = account[account['district_id'].isin(east_bohemia_districts)]
    
    # Filter accounts where the last transaction is before the issuance
    account_before_issuance = account_in_east_bohemia.sort_values(by='date').drop_duplicates(subset='account_id', keep='first')
    
    return len(account_before_issuance)"
qwen_before_uniform,before,uniform,qwen,89,2,1,False,ok,1,"import pandas as pd

def count_accounts_in_east_bohemia(df_district, df_account):
    # Filter accounts where frequency is 'issuance' and date is after 'transaction'
    filtered_accounts = df_account[(df_account['frequency'] == 'issuance') & (df_account['date'] > 'transaction')]
    
    # Join with district data to get district information
    joined_data = pd.merge(filtered_accounts, df_district, on='district_id')
    
    # Filter for East Bohemia region
    east_bohemia_accounts = joined_data[joined_data['A1'] == 'East Bohemia']
    
    # Count the number of unique accounts
    num_accounts = len(east_bohemia_accounts['account_id'].unique())
    
    return num_accounts"
qwen_before_uniform,before,uniform,qwen,89,3,1,False,ok,1,"import pandas as pd

def count_accounts_in_east_bohemia_after_transaction(accounts_df, district_df):
    # Filter accounts where frequency is 'issuance' and date is after 'transaction'
    filtered_accounts = accounts_df[(accounts_df['frequency'] == 'issuance') & (accounts_df['date'] > 'transaction')]
    
    # Join the filtered accounts with the district DataFrame to get the district information
    joined_data = pd.merge(filtered_accounts, district_df, on='district_id')
    
    # Count the number of accounts in East Bohemia region
    east_bohemia_count = joined_data[joined_data['A1'].isin(['East Bohemia'])].shape[0]
    
    return east_bohemia_count"
qwen_before_uniform,before,uniform,qwen,89,4,1,False,ok,1,"import pandas as pd

def count_accounts_in_east_bohemia():
    # Filter accounts where frequency is 'issuance' and date is before the transaction date
    filtered_accounts = account[(account['frequency'] == 'issuance') & (account['date'] < account['date'])]
    
    # Join the filtered accounts with the district table to get district information
    joined_data = pd.merge(filtered_accounts, district, on='district_id')
    
    # Filter the joined data to only include accounts in East Bohemia region
    east_bohemia_accounts = joined_data[joined_data['A2'].isin(['East Bohemia', 'East Bohemian Region'])]
    
    # Count the number of unique accounts in East Bohemia region
    count = len(east_bohemia_accounts['account_id'].unique())
    
    return count"
qwen_before_uniform,before,uniform,qwen,90,0,2,False,ok,1,"import pandas as pd

def count_eligible_accounts(account_df, loan_df):
    # Merge the account and loan DataFrames on 'account_id'
    merged_df = pd.merge(account_df, loan_df, on='account_id')
    
    # Filter the DataFrame to include only accounts from Prague
    prague_accounts = merged_df[merged_df['district_id'] == 'Prague']
    
    # Count the number of unique accounts eligible for loans
    eligible_account_count = len(prague_accounts['account_id'].unique())
    
    return eligible_account_count"
qwen_before_uniform,before,uniform,qwen,90,1,2,False,ok,1,"import pandas as pd

def count_eligible_accounts(prague_districts):
    # Filter accounts in Prague
    prague_accounts = account[account['district_id'].isin(prague_districts)]
    
    # Join accounts with loans to get loan statuses
    merged_df = pd.merge(prague_accounts, loan, on='account_id')
    
    # Count accounts with at least one loan and non-default status
    eligible_accounts = merged_df[merged_df['status'] != 'default']
    
    return len(eligible_accounts)"
qwen_before_uniform,before,uniform,qwen,90,2,2,False,ok,1,"def count_eligible_accounts(prague_district_id):
    eligible_accounts = loan.merge(account, on='account_id')
    eligible_accounts = eligible_accounts[eligible_accounts['district_id'] == prague_district_id]
    return len(eligible_accounts)"
qwen_before_uniform,before,uniform,qwen,90,3,2,False,ok,1,"import pandas as pd

def count_eligible_accounts(prague_district_id):
    # Filter accounts in Prague
    prague_accounts = account[account['district_id'] == prague_district_id]
    
    # Merge accounts with loan data to get loan statuses
    merged_data = pd.merge(prague_accounts, loan, on='account_id')
    
    # Count distinct accounts with at least one loan application
    eligible_accounts_count = len(merged_data['account_id'].unique())
    
    return eligible_accounts_count"
qwen_before_uniform,before,uniform,qwen,90,4,2,False,ok,0,"import pandas as pd

def count_eligible_accounts(prague_data):
    # Filter accounts in Prague
    prague_accounts = prague_data[prague_data['district_id'] == 'Prague']
    
    # Get unique account IDs from Prague
    prague_account_ids = prague_accounts['account_id'].unique()
    
    # Filter loans for these accounts
    eligible_loans = loan[loan['account_id'].isin(prague_account_ids)]
    
    # Count distinct accounts with eligible loans
    eligible_count = len(eligible_loans['account_id'].unique())
    
    return eligible_count"
